"Time","Events"
0:00:00,DIGI Trigger
0:00:04.9060,Marker Button1
0:00:09.8060,Marker Button1
0:00:12.4940,Marker Button1
0:00:15.2560,Marker Button1
0:00:17.6680,Marker Button1
0:00:20.4680,Marker Button1
0:00:23.0460,Marker Button1
0:00:25.7160,Marker Button1
0:00:28.1840,Marker Button1
0:00:30.4500,Marker Button1
0:00:33.1380,Marker Button2
0:00:34.1700,Marker Button2
0:00:35.2020,Marker Button2
0:00:35.9200,DIGI Trigger
